timestamp,theta,dist_mm,quality
1779352994044,32.79,00176.00,47
1779352994044,33.14,00176.00,47
1779352994044,33.44,00177.00,47
1779352994044,33.78,00178.00,47
1779352994044,34.12,00178.00,47
1779352994044,34.42,00179.00,47
1779352994044,34.70,00180.00,47
1779352994044,35.00,00181.00,47
1779352994044,35.34,00181.00,47
1779352994044,35.68,00182.00,47
1779352994044,35.98,00183.00,47
1779352994044,36.26,00184.00,47
1779352994044,36.61,00184.00,47
1779352994044,36.90,00185.00,47
1779352994044,37.25,00186.00,47
1779352994044,37.55,00187.00,47
1779352994044,37.83,00188.00,47
1779352994044,38.17,00189.00,47
1779352994044,38.53,00189.00,47
1779352994044,38.81,00190.00,47
1779352994044,39.11,00191.00,47
1779352994044,39.45,00192.00,47
1779352994044,39.75,00193.00,47
1779352994044,40.03,00194.00,47
1779352994044,40.37,00195.00,47
1779352994044,40.67,00196.00,47
1779352994044,40.95,00197.00,47
1779352994044,41.31,00198.00,47
1779352994044,41.59,00199.00,47
1779352994044,41.89,00200.00,47
1779352994044,42.23,00201.00,47
1779352994044,42.51,00202.00,47
1779352994044,42.87,00203.00,47
1779352994044,43.15,00204.00,47
1779352994044,43.45,00205.00,47
1779352994044,43.79,00206.00,47
1779352994044,44.09,00207.00,47
1779352994044,44.43,00208.00,47
1779352994044,44.71,00209.00,47
1779352994044,45.06,00210.00,47
1779352994044,45.36,00211.00,47
1779352994044,45.65,00212.00,47
1779352994044,45.93,00214.00,47
1779352994044,46.28,00215.00,47
1779352994044,46.58,00216.00,47
1779352994044,46.92,00217.00,47
1779352994044,47.21,00218.00,47
1779352994044,47.50,00220.00,47
1779352994044,47.84,00221.00,47
1779352994044,48.14,00222.00,47
1779352994044,48.48,00223.00,47
1779352994044,48.78,00225.00,47
1779352994044,49.41,00226.00,47
1779352994044,50.80,00227.00,47
1779352994044,51.14,00227.00,47
1779352994044,51.50,00226.00,47
1779352994044,51.89,00225.00,47
1779352994044,52.25,00224.00,47
1779352994044,52.36,00000.00,0
1779352994044,52.64,00223.00,47
1779352994044,53.04,00221.00,47
1779352994044,53.05,00000.00,0
1779352994044,53.39,00220.00,47
1779352994044,53.39,00000.00,0
1779352994044,53.74,00000.00,0
1779352994044,53.79,00219.00,47
1779352994044,54.14,00218.00,47
1779352994044,54.54,00217.00,47
1779352994044,54.89,00216.00,47
1779352994044,55.29,00215.00,47
1779352994044,55.64,00214.00,47
1779352994044,56.05,00213.00,47
1779352994044,56.39,00213.00,47
1779352994044,56.73,00212.00,47
1779352994044,57.14,00211.00,47
1779352994044,57.55,00210.00,47
1779352994044,57.89,00209.00,47
1779352994044,58.29,00208.00,47
1779352994044,58.64,00207.00,47
1779352994044,58.98,00207.00,47
1779352994044,59.39,00206.00,47
1779352994044,59.73,00205.00,47
1779352994044,60.14,00204.00,47
1779352994044,60.55,00203.00,47
1779352994044,60.89,00203.00,47
1779352994044,61.23,00202.00,47
1779352994044,61.64,00201.00,47
1779352994044,61.98,00200.00,47
1779352994044,62.33,00200.00,47
1779352994044,62.73,00199.00,47
1779352994044,63.14,00198.00,47
1779352994044,63.48,00198.00,47
1779352994044,63.83,00197.00,47
1779352994044,64.23,00196.00,47
1779352994044,64.58,00196.00,47
1779352994044,64.98,00195.00,47
1779352994044,65.32,00195.00,47
1779352994044,65.67,00194.00,47
1779352994044,66.08,00193.00,47
1779352994044,66.42,00193.00,47
1779352994044,66.81,00192.00,47
1779352994044,67.17,00192.00,47
1779352994044,67.51,00191.00,47
1779352994044,67.86,00191.00,47
1779352994044,68.25,00190.00,47
1779352994044,68.59,00190.00,47
1779352994044,69.00,00189.00,47
1779352994044,69.34,00189.00,47
1779352994044,69.69,00188.00,47
1779352994044,70.03,00188.00,47
1779352994044,70.43,00187.00,47
1779352994044,70.78,00187.00,47
1779352994044,71.12,00187.00,47
1779352994044,71.53,00186.00,47
1779352994044,71.87,00186.00,47
1779352994044,72.22,00185.00,47
1779352994044,72.56,00185.00,47
1779352994044,72.91,00185.00,47
1779352994044,73.31,00184.00,47
1779352994044,73.65,00184.00,47
1779352994044,74.06,00183.00,47
1779352994044,74.40,00183.00,47
1779352994044,74.75,00183.00,47
1779352994044,75.09,00183.00,47
1779352994044,75.50,00182.00,47
1779352994044,75.84,00182.00,47
1779352994044,76.18,00182.00,47
1779352994044,76.53,00182.00,47
1779352994044,76.87,00181.00,47
1779352994044,77.22,00181.00,47
1779352994044,77.56,00181.00,47
1779352994044,77.96,00180.00,47
1779352994044,78.37,00179.00,47
1779352994044,78.61,00181.00,47
1779352994044,78.95,00182.00,47
1779352994044,79.34,00180.00,47
1779352994044,79.75,00179.00,47
1779352994044,80.09,00179.00,47
1779352994044,80.44,00179.00,47
1779352994044,80.84,00178.00,47
1779352994044,81.18,00178.00,47
1779352994044,81.53,00178.00,47
1779352994044,81.87,00178.00,47
1779352994044,82.22,00178.00,47
1779352994044,82.56,00177.00,47
1779352994044,82.90,00177.00,47
1779352994044,83.25,00177.00,47
1779352994044,83.59,00177.00,47
1779352994044,83.95,00177.00,47
1779352994044,84.29,00177.00,47
1779352994044,84.64,00177.00,47
1779352994044,84.98,00177.00,47
1779352994044,85.39,00176.00,47
1779352994044,85.73,00176.00,47
1779352994044,86.08,00176.00,47
1779352994044,86.42,00176.00,47
1779352994044,86.76,00176.00,47
1779352994044,87.11,00176.00,47
1779352994044,87.45,00176.00,47
1779352994044,87.79,00176.00,47
1779352994044,88.14,00176.00,47
1779352994044,88.54,00175.00,47
1779352994044,88.89,00175.00,47
1779352994044,89.23,00175.00,47
1779352994044,89.58,00175.00,47
1779352994044,89.92,00175.00,47
1779352994044,90.26,00175.00,47
1779352994044,90.60,00175.00,47
1779352994044,90.95,00175.00,47
1779352994044,91.31,00175.00,47
1779352994044,91.65,00175.00,47
1779352994044,92.00,00175.00,47
1779352994044,92.34,00175.00,47
1779352994044,92.69,00175.00,47
1779352994044,93.03,00175.00,47
1779352994044,93.37,00175.00,47
1779352994044,93.71,00175.00,47
1779352994044,94.06,00175.00,47
1779352994044,94.41,00175.00,47
1779352994044,94.75,00175.00,47
1779352994044,95.09,00175.00,47
1779352994044,95.39,00176.00,47
1779352994044,95.73,00176.00,47
1779352994044,96.08,00176.00,47
1779352994044,96.42,00176.00,47
1779352994044,96.76,00176.00,47
1779352994044,97.11,00176.00,47
1779352994044,97.45,00176.00,47
1779352994044,97.81,00176.00,47
1779352994044,98.15,00176.00,47
1779352994044,98.50,00176.00,47
1779352994044,98.78,00177.00,47
1779352994044,99.12,00177.00,47
1779352994044,99.46,00177.00,47
1779352994044,99.81,00177.00,47
1779352994044,100.15,00177.00,47
1779352994044,100.50,00177.00,47
1779352994044,100.85,00177.00,47
1779352994044,101.20,00178.00,47
1779352994044,101.55,00178.00,47
1779352994044,101.89,00178.00,47
1779352994044,102.23,00178.00,47
1779352994044,102.51,00179.00,47
1779352994044,102.92,00178.00,47
1779352994044,103.20,00179.00,47
1779352994044,103.55,00179.00,47
1779352994044,103.84,00180.00,47
1779352994044,104.18,00180.00,47
1779352994044,104.53,00180.00,47
1779352994044,104.87,00180.00,47
1779352994044,105.17,00181.00,47
1779352994044,105.51,00181.00,47
1779352994044,105.86,00181.00,47
1779352994044,106.20,00181.00,47
1779352994044,106.55,00182.00,47
1779352994044,106.89,00182.00,47
1779352994044,107.23,00182.00,47
1779352994044,107.51,00183.00,47
1779352994044,107.86,00183.00,47
1779352994044,108.20,00183.00,47
1779352994044,108.50,00184.00,47
1779352994044,108.84,00184.00,47
1779352994044,109.12,00185.00,47
1779352994044,109.48,00185.00,47
1779352994044,109.82,00185.00,47
1779352994044,110.17,00186.00,47
1779352994044,110.51,00186.00,47
1779352994044,110.86,00186.00,47
1779352994044,111.14,00187.00,47
1779352994044,111.48,00187.00,47
1779352994044,111.78,00188.00,47
1779352994044,112.12,00188.00,47
1779352994044,112.47,00188.00,47
1779352994044,112.81,00189.00,47
1779352994044,113.15,00189.00,47
1779352994044,113.43,00190.00,47
1779352994044,113.78,00190.00,47
1779352994044,114.08,00191.00,47
1779352994044,114.42,00191.00,47
1779352994044,114.76,00192.00,47
1779352994044,115.11,00192.00,47
1779352994044,115.41,00193.00,47
1779352994044,115.75,00193.00,47
1779352994044,116.09,00193.00,47
1779352994044,116.37,00194.00,47
1779352994044,116.72,00195.00,47
1779352994044,117.06,00195.00,47
1779352994044,117.36,00196.00,47
1779352994044,117.64,00197.00,47
1779352994044,117.98,00197.00,47
1779352994044,118.32,00197.00,47
1779352994044,118.67,00198.00,47
1779352994044,118.97,00199.00,47
1779352994044,119.31,00199.00,47
1779352994044,119.59,00200.00,47
1779352994044,119.93,00200.00,47
1779352994044,120.28,00201.00,47
1779352994044,120.57,00202.00,47
1779352994044,120.92,00202.00,47
1779352994044,121.26,00203.00,47
1779352994044,121.56,00204.00,47
1779352994044,121.90,00204.00,47
1779352994044,122.18,00205.00,47
1779352994044,122.53,00206.00,47
1779352994044,122.87,00206.00,47
1779352994044,123.17,00207.00,47
1779352994044,123.51,00208.00,47
1779352994044,123.79,00209.00,47
1779352994044,124.14,00209.00,47
1779352994044,124.48,00210.00,47
1779352994044,124.78,00211.00,47
1779352994044,125.06,00212.00,47
1779352994044,125.40,00213.00,47
1779352994044,125.75,00213.00,47
1779352994044,126.05,00214.00,47
1779352994044,126.39,00215.00,47
1779352994044,126.67,00216.00,47
1779352994044,127.01,00217.00,47
1779352994044,127.31,00218.00,47
1779352994044,127.66,00218.00,47
1779352994044,128.00,00219.00,47
1779352994044,128.28,00220.00,47
1779352994044,128.62,00221.00,47
1779352994044,128.92,00222.00,47
1779352994044,129.27,00223.00,47
1779352994044,129.55,00224.00,47
1779352994044,129.90,00225.00,47
1779352994044,130.18,00226.00,47
1779352994044,130.53,00227.00,47
1779352994044,130.83,00228.00,47
1779352994044,131.17,00229.00,47
1779352994044,131.45,00230.00,47
1779352994044,131.79,00231.00,47
1779352994044,132.09,00232.00,47
1779352994044,132.43,00233.00,47
1779352994044,132.71,00235.00,47
1779352994044,133.06,00236.00,47
1779352994044,133.36,00237.00,47
1779352994044,133.70,00238.00,47
1779352994044,133.98,00240.00,47
1779352994044,134.34,00241.00,47
1779352994044,134.62,00242.00,47
1779352994044,134.97,00243.00,47
1779352994044,135.26,00245.00,47
1779352994044,135.54,00246.00,47
1779352994044,135.89,00247.00,47
1779352994044,136.19,00249.00,47
1779352994044,136.53,00250.00,47
1779352994044,136.81,00251.00,47
1779352994044,137.15,00253.00,47
1779352994044,137.45,00254.00,47
1779352994044,137.80,00256.00,47
1779352994044,138.09,00257.00,47
1779352994044,138.37,00259.00,47
1779352994044,138.71,00260.00,47
1779352994044,139.02,00262.00,47
1779352994044,139.36,00264.00,47
1779352994044,139.64,00265.00,47
1779352994044,139.98,00267.00,47
1779352994044,140.28,00269.00,47
1779352994044,140.62,00270.00,47
1779352994044,140.91,00272.00,47
1779352994044,141.20,00274.00,47
1779352994044,141.54,00276.00,47
1779352994044,141.83,00278.00,47
1779352994044,142.19,00279.00,47
1779352994044,142.47,00281.00,47
1779352994044,142.76,00283.00,47
1779352994044,143.04,00286.00,47
1779352994044,143.39,00288.00,47
1779352994044,148.32,00000.00,0
1779352994044,148.66,00000.00,0
1779352994044,149.01,00000.00,0
1779352994044,149.35,00000.00,0
1779352994044,149.69,00000.00,0
1779352994044,150.04,00000.00,0
1779352994044,150.39,00000.00,0
1779352994044,150.73,00000.00,0
1779352994044,151.08,00000.00,0
1779352994044,151.42,00000.00,0
1779352994044,151.77,00000.00,0
1779352994044,152.11,00000.00,0
1779352994044,152.46,00000.00,0
1779352994044,152.80,00000.00,0
1779352994044,153.15,00000.00,0
1779352994044,153.49,00000.00,0
1779352994044,153.84,00000.00,0
1779352994044,154.18,00000.00,0
1779352994044,154.53,00000.00,0
1779352994044,154.87,00000.00,0
1779352994044,155.22,00000.00,0
1779352994044,155.56,00000.00,0
1779352994044,155.91,00000.00,0
1779352994044,156.25,00000.00,0
1779352994044,156.60,00000.00,0
1779352994044,156.95,00000.00,0
1779352994044,157.29,00000.00,0
1779352994044,157.63,00000.00,0
1779352994044,157.98,00000.00,0
1779352994044,158.32,00000.00,0
1779352994044,158.67,00000.00,0
1779352994044,159.02,00000.00,0
1779352994044,159.36,00000.00,0
1779352994044,159.70,00000.00,0
1779352994044,160.05,00000.00,0
1779352994044,160.39,00000.00,0
1779352994044,160.74,00000.00,0
1779352994044,161.09,00000.00,0
1779352994044,161.43,00000.00,0
1779352994044,161.77,00000.00,0
1779352994044,162.12,00000.00,0
1779352994044,162.47,00000.00,0
1779352994044,162.81,00000.00,0
1779352994044,163.16,00000.00,0
1779352994044,163.50,00000.00,0
1779352994044,163.84,00000.00,0
1779352994044,164.19,00000.00,0
1779352994044,164.54,00000.00,0
1779352994044,164.88,00000.00,0
1779352994044,165.23,00000.00,0
1779352994044,165.57,00000.00,0
1779352994044,165.92,00000.00,0
1779352994044,166.26,00000.00,0
1779352994044,166.61,00000.00,0
1779352994044,166.95,00000.00,0
1779352994044,167.30,00000.00,0
1779352994044,167.65,00000.00,0
1779352994044,167.99,00000.00,0
1779352994044,168.33,00000.00,0
1779352994044,168.68,00000.00,0
1779352994044,169.02,00000.00,0
1779352994044,169.37,00000.00,0
1779352994044,169.72,00000.00,0
1779352994044,170.06,00000.00,0
1779352994044,170.40,00000.00,0
1779352994044,170.75,00000.00,0
1779352994044,171.10,00000.00,0
1779352994044,171.44,00000.00,0
1779352994044,171.79,00000.00,0
1779352994044,172.13,00000.00,0
1779352994044,172.47,00000.00,0
1779352994044,172.82,00000.00,0
1779352994044,173.17,00000.00,0
1779352994044,173.51,00000.00,0
1779352994044,173.86,00000.00,0
1779352994044,174.20,00000.00,0
1779352994044,174.55,00000.00,0
1779352994044,174.89,00000.00,0
1779352994044,175.24,00000.00,0
1779352994044,175.58,00000.00,0
1779352994044,175.93,00000.00,0
1779352994044,176.27,00000.00,0
1779352994044,176.62,00000.00,0
1779352994044,176.96,00000.00,0
1779352994044,177.31,00000.00,0
1779352994044,177.65,00000.00,0
1779352994044,178.00,00000.00,0
1779352994044,178.34,00000.00,0
1779352994044,178.69,00000.00,0
1779352994044,179.03,00000.00,0
1779352994044,179.38,00000.00,0
1779352994044,179.73,00000.00,0
1779352994044,180.07,00000.00,0
1779352994044,180.41,00000.00,0
1779352994044,180.76,00000.00,0
1779352994044,181.10,00000.00,0
1779352994044,181.45,00000.00,0
1779352994044,181.80,00000.00,0
1779352994044,182.14,00000.00,0
1779352994044,182.48,00000.00,0
1779352994044,182.83,00000.00,0
1779352994044,183.18,00000.00,0
1779352994044,183.52,00000.00,0
1779352994044,183.87,00000.00,0
1779352994044,184.21,00000.00,0
1779352994044,184.55,00000.00,0
1779352994044,184.90,00000.00,0
1779352994044,185.25,00000.00,0
1779352994044,185.59,00000.00,0
1779352994044,185.94,00000.00,0
1779352994044,186.28,00000.00,0
1779352994044,186.62,00000.00,0
1779352994044,186.97,00000.00,0
1779352994044,187.32,00000.00,0
1779352994044,187.66,00000.00,0
1779352994044,188.01,00000.00,0
1779352994044,188.36,00000.00,0
1779352994044,188.70,00000.00,0
1779352994044,189.04,00000.00,0
1779352994044,189.39,00000.00,0
1779352994044,189.73,00000.00,0
1779352994044,190.08,00000.00,0
1779352994044,190.43,00000.00,0
1779352994044,190.77,00000.00,0
1779352994044,191.11,00000.00,0
1779352994044,191.46,00000.00,0
1779352994044,191.80,00000.00,0
1779352994044,192.15,00000.00,0
1779352994044,192.50,00000.00,0
1779352994044,192.84,00000.00,0
1779352994044,193.18,00000.00,0
1779352994044,193.53,00000.00,0
1779352994044,193.88,00000.00,0
1779352994044,194.22,00000.00,0
1779352994044,194.57,00000.00,0
1779352994044,194.91,00000.00,0
1779352994044,195.25,00000.00,0
1779352994044,195.60,00000.00,0
1779352994044,195.95,00000.00,0
1779352994044,196.29,00000.00,0
1779352994044,196.64,00000.00,0
1779352994044,196.98,00000.00,0
1779352994044,197.33,00000.00,0
1779352994044,197.67,00000.00,0
1779352994044,198.02,00000.00,0
1779352994044,198.36,00000.00,0
1779352994044,198.71,00000.00,0
1779352994044,199.05,00000.00,0
1779352994044,199.40,00000.00,0
1779352994044,199.74,00000.00,0
1779352994044,200.09,00000.00,0
1779352994044,200.43,00000.00,0
1779352994044,200.78,00000.00,0
1779352994044,201.12,00000.00,0
1779352994044,201.47,00000.00,0
1779352994044,201.81,00000.00,0
1779352994044,202.16,00000.00,0
1779352994044,202.51,00000.00,0
1779352994044,202.85,00000.00,0
1779352994044,203.19,00000.00,0
1779352994044,203.54,00000.00,0
1779352994044,203.88,00000.00,0
1779352994044,204.23,00000.00,0
1779352994044,204.58,00000.00,0
1779352994044,204.92,00000.00,0
1779352994044,205.26,00000.00,0
1779352994044,205.61,00000.00,0
1779352994044,205.96,00000.00,0
1779352994044,206.30,00000.00,0
1779352994044,206.65,00000.00,0
1779352994044,206.99,00000.00,0
1779352994044,207.33,00000.00,0
1779352994044,207.68,00000.00,0
1779352994044,208.03,00000.00,0
1779352994044,208.37,00000.00,0
1779352994044,208.72,00000.00,0
1779352994044,209.06,00000.00,0
1779352994044,209.40,00000.00,0
1779352994044,209.75,00000.00,0
1779352994044,210.10,00000.00,0
1779352994044,210.44,00000.00,0
1779352994044,210.79,00000.00,0
1779352994044,211.14,00000.00,0
1779352994044,211.48,00000.00,0
1779352994044,211.82,00000.00,0
1779352994044,211.84,00306.00,47
1779352994044,212.17,00000.00,0
1779352994044,212.18,00304.00,47
1779352994044,212.51,00000.00,0
1779352994044,212.59,00303.00,47
1779352994044,212.86,00000.00,0
1779352994044,212.94,00302.00,47
1779352994044,213.21,00000.00,0
1779352994044,213.28,00303.00,47
1779352994044,213.55,00000.00,0
1779352994044,213.57,00304.00,47
1779352994044,213.89,00000.00,0
1779352994044,213.92,00305.00,47
1779352994044,214.24,00000.00,0
1779352994044,214.26,00306.00,47
1779352994044,214.58,00000.00,0
1779352994044,214.61,00307.00,47
1779352994044,214.93,00000.00,0
1779352994044,214.95,00307.00,47
1779352994044,215.25,00309.00,47
1779352994044,215.28,00000.00,0
1779352994044,215.59,00310.00,47
1779352994044,215.62,00000.00,0
1779352994044,215.94,00311.00,47
1779352994044,215.96,00000.00,0
1779352994044,216.23,00313.00,47
1779352994044,216.31,00000.00,0
1779352994044,216.57,00314.00,47
1779352994044,216.92,00315.00,47
1779352994044,217.22,00316.00,47
1779352994044,217.61,00313.00,47
1779352994044,218.07,00304.00,47
1779352994044,218.53,00298.00,47
1779352994044,218.94,00295.00,47
1779352994044,219.34,00291.00,47
1779352994044,219.73,00288.00,47
1779352994044,220.14,00284.00,47
1779352994044,220.55,00282.00,47
1779352994044,220.95,00279.00,47
1779352994044,221.34,00276.00,47
1779352994044,221.75,00273.00,47
1779352994044,222.09,00271.00,47
1779352994044,222.50,00268.00,47
1779352994044,222.90,00266.00,47
1779352994044,223.31,00263.00,47
1779352994044,223.70,00261.00,47
1779352994044,224.04,00259.00,47
1779352994044,224.51,00256.00,47
1779352994044,224.86,00255.00,47
1779352994044,225.26,00253.00,47
1779352994044,225.60,00251.00,47
1779352994044,226.06,00248.00,47
1779352994044,226.41,00246.00,47
1779352994044,226.81,00244.00,47
1779352994044,227.21,00243.00,47
1779352994044,227.62,00241.00,47
1779352994044,227.97,00239.00,47
1779352994044,228.37,00237.00,47
1779352994044,228.76,00236.00,47
1779352994044,229.17,00234.00,47
1779352994044,229.52,00233.00,47
1779352994044,229.92,00231.00,47
1779352994044,230.26,00230.00,47
1779352994044,230.67,00228.00,47
1779352994044,231.06,00226.00,47
1779352994044,231.47,00225.00,47
1779352994044,231.87,00223.00,47
1779352994044,232.22,00222.00,47
1779352994044,232.61,00221.00,47
1779352994044,232.95,00220.00,47
1779352994044,233.36,00218.00,47
1779352994044,233.76,00217.00,47
1779352994044,234.11,00216.00,47
1779352994044,234.51,00215.00,47
1779352994044,234.90,00213.00,47
1779352994044,235.24,00212.00,47
1779352994044,235.65,00211.00,47
1779352994044,236.06,00210.00,47
1779352994044,236.40,00209.00,47
1779352994044,236.81,00207.00,47
1779352994044,237.20,00206.00,47
1779352994044,237.55,00205.00,47
1779352994044,237.95,00204.00,47
1779352994044,238.36,00203.00,47
1779352994044,238.70,00202.00,47
1779352994044,239.05,00202.00,47
1779352994044,239.45,00201.00,47
1779352994044,239.79,00200.00,47
1779352994044,240.18,00199.00,47
1779352994044,240.59,00198.00,47
1779352994044,240.94,00197.00,47
1779352994044,241.34,00196.00,47
1779352994044,241.75,00195.00,47
1779352994044,242.09,00194.00,47
1779352994044,242.44,00194.00,47
1779352994044,242.83,00193.00,47
1779352994044,243.23,00192.00,47
1779352994044,243.58,00191.00,47
1779352994044,243.92,00191.00,47
1779352994044,244.32,00190.00,47
1779352994044,244.73,00189.00,47
1779352994044,245.08,00188.00,47
1779352994044,245.42,00188.00,47
1779352994044,245.81,00187.00,47
1779352994044,246.21,00186.00,47
1779352994044,246.56,00185.00,47
1779352994044,246.90,00185.00,47
1779352994044,247.31,00184.00,47
1779352994044,247.65,00184.00,47
1779352994044,248.06,00183.00,47
1779352994044,248.40,00183.00,47
1779352994044,248.81,00182.00,47
1779352994044,249.15,00182.00,47
1779352994044,249.50,00181.00,47
1779352994044,249.89,00180.00,47
1779352994044,250.25,00180.00,47
1779352994044,250.64,00179.00,47
1779352994044,250.98,00179.00,47
1779352994044,251.39,00178.00,47
1779352994044,251.73,00178.00,47
1779352994044,252.08,00178.00,47
1779352994044,252.42,00177.00,47
1779352994044,252.76,00177.00,47
1779352994044,253.17,00176.00,47
1779352994044,253.52,00176.00,47
1779352994044,253.92,00175.00,47
1779352994044,254.26,00175.00,47
1779352994044,254.61,00175.00,47
1779352994044,255.01,00174.00,47
1779352994044,255.36,00174.00,47
1779352994044,255.75,00173.00,47
1779352994044,256.11,00173.00,47
1779352994044,256.45,00173.00,47
1779352994044,256.79,00172.00,47
1779352994044,257.14,00172.00,47
1779352994044,257.53,00171.00,47
1779352994044,257.89,00171.00,47
1779352994044,258.23,00171.00,47
1779352994044,258.62,00170.00,47
1779352994044,258.96,00170.00,47
1779352994044,259.33,00170.00,47
1779352994044,259.67,00170.00,47
1779352994044,260.06,00169.00,47
1779352994044,260.40,00169.00,47
1779352994044,260.75,00169.00,47
1779352994044,261.16,00168.00,47
1779352994044,261.50,00168.00,47
1779352994044,261.84,00168.00,47
1779352994044,262.18,00168.00,47
1779352994044,262.53,00168.00,47
1779352994044,262.94,00167.00,47
1779352994044,263.28,00167.00,47
1779352994044,263.62,00167.00,47
1779352994044,263.97,00167.00,47
1779352994044,264.38,00166.00,47
1779352994044,264.72,00166.00,47
1779352994044,265.06,00166.00,47
1779352994044,265.40,00166.00,47
1779352994044,265.75,00166.00,47
1779352994044,266.09,00166.00,47
1779352994044,266.50,00165.00,47
1779352994044,266.84,00165.00,47
1779352994044,267.19,00165.00,47
1779352994044,267.53,00165.00,47
1779352994044,267.87,00165.00,47
1779352994044,268.21,00165.00,47
1779352994044,268.56,00165.00,47
1779352994044,268.90,00164.00,47
1779352994044,269.25,00164.00,47
1779352994044,269.59,00164.00,47
1779352994044,269.93,00164.00,47
1779352994044,270.28,00164.00,47
1779352994044,270.62,00164.00,47
1779352994044,270.97,00164.00,47
1779352994044,271.31,00164.00,47
1779352994044,271.65,00164.00,47
1779352994044,272.00,00164.00,47
1779352994044,272.32,00164.00,47
1779352994044,272.67,00164.00,47
1779352994044,273.01,00164.00,47
1779352994044,273.36,00164.00,47
1779352994044,273.70,00164.00,47
1779352994044,274.04,00164.00,47
1779352994044,274.39,00164.00,47
1779352994044,274.73,00164.00,47
1779352994044,275.08,00164.00,47
1779352994044,275.42,00164.00,47
1779352994044,275.76,00164.00,47
1779352994044,276.11,00164.00,47
1779352994044,276.45,00164.00,47
1779352994044,276.80,00164.00,47
1779352994044,277.14,00164.00,47
1779352994044,277.48,00164.00,47
1779352994044,277.83,00164.00,47
1779352994044,278.17,00164.00,47
1779352994044,278.51,00165.00,47
1779352994044,278.85,00165.00,47
1779352994044,279.20,00165.00,47
1779352994044,279.54,00165.00,47
1779352994044,279.89,00165.00,47
1779352994044,280.23,00165.00,47
1779352994044,280.57,00165.00,47
1779352994044,280.92,00165.00,47
1779352994044,281.26,00165.00,47
1779352994044,281.55,00166.00,47
1779352994044,281.89,00166.00,47
